"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"1450699_PM_at",-2.07394893450161,6.2388391703906,-4.78604449013259,0.00449441489865389,0.191877711658278,-1.51495193475052,"Selenbp1"
"1417534_PM_at",-1.5677036306198,6.87309224830086,-4.77650629696731,0.00453362811903888,0.191877711658278,-1.52362820761125,"Itgb5"
"1420655_PM_at",-1.73087123320847,6.77202887134305,-4.75542027049381,0.00462173061354402,0.191877711658278,-1.54286132136857,"Pnpla3"
"1426230_PM_at",-1.75985753404982,7.11288990524472,-4.75322808579244,0.00463100329667506,0.191877711658278,-1.54486502770546,"Sphk2"
"1454015_PM_a_at",-1.71879364205014,7.63870294988166,-4.72307719184018,0.00476074779312496,0.192806467236732,-1.57250327532211,"Cdh13"
"1455463_PM_at",-1.80256445361042,6.49353392238041,-4.64331520860797,0.00512475777998966,0.195806095721311,-1.64633798265147,"Phyhip"
"1460662_PM_at",-1.74008814786469,6.90470849925122,-4.63347856118049,0.00517184063973676,0.195813169464396,-1.65551639635786,"Per3"
"1457324_PM_at",-2.10025399137447,7.36565616878717,-4.61918027968299,0.00524117328874264,0.195944608208116,-1.66888650135729,"4933409K07Rik /// Gm13306 /// Gm17167"
"1417013_PM_at",-1.20956649340738,7.65479615809462,-4.59921455568507,0.00533979213905179,0.19725331992548,-1.68761297752045,"Hspb8"
"1437578_PM_at",-2.78031153657083,7.61603926964305,-4.58072153438708,0.00543305328269927,0.197977592133585,-1.70501737651294,"Clca2"
"1451644_PM_a_at",-1.07439143350141,8.63147646834615,-4.56342305324057,0.00552199677839338,0.199669533053478,-1.72134922416004,"H2-Q4 /// H2-Q6 /// H2-Q8 /// LOC68395"
"1425663_PM_at",-1.45871719068336,8.18777832240359,-4.54169273536781,0.0056361201331322,0.199743818344237,-1.74193620530173,"Il1rn"
"1459990_PM_at",-1.14420954530078,8.67903074703731,-4.51413489853842,0.00578478567352791,0.199743818344237,-1.76815802014183,"Ddr1"
"1450187_PM_a_at",-1.23335534287685,7.21871598586435,-4.49258459558925,0.00590419998675865,0.201657537898027,-1.78875256614675,"Galt"
"1451234_PM_at",-1.21431443599609,8.39205658253845,-4.40125619689299,0.00644285705206392,0.20833596718282,-1.87690229984395,"Fam193b"
"1432648_PM_at",-1.72059075468806,6.5039984817723,-4.39617325178074,0.00647446235775329,0.208647893009008,-1.88184995277891,"4930466F19Rik"
"1440167_PM_s_at",-1.13516881948744,8.43169050191062,-4.31186843581281,0.00702560362705305,0.211910624077722,-1.96455480813117,"Lpp"
"1431527_PM_at",-1.38866575187202,6.68819258495392,-4.30501234542268,0.00707275084629131,0.211910624077722,-1.97133435718013,"Cd164"
"1425273_PM_s_at",-1.35478617592461,7.6778952089609,-4.26423016999167,0.00736083353475721,0.212895739221451,-2.01182844826344,"Emp2"
"1454314_PM_at",-1.70084522917562,7.3233308409598,-4.25864454209537,0.00740133097906126,0.212895739221451,-2.01739694402734,"4930578G10Rik /// Gm2163"
"1421276_PM_a_at",-1.93709273908054,7.24307895410812,-4.25153223682918,0.00745326846059064,0.212941766822482,-2.0244952308844,"Dst"
"1427107_PM_at",-1.26584985230829,6.80420522801163,-4.2319822737264,0.00759820329546733,0.214262465979312,-2.04405169772482,"Slc16a11"
"1432464_PM_a_at",-1.34228884420827,6.9211317713348,-4.20862180136503,0.00777565275227144,0.215602420694278,-2.06750666582418,"Camsap3"
"1425764_PM_a_at",-1.42686269084043,7.24164240324373,-4.19618223180914,0.00787208507444691,0.216091285055938,-2.08003513789831,"Bcat2"
"1417505_PM_s_at",-1.07823130402912,7.48709956077156,-4.19419309330084,0.0078876320080441,0.216315672220607,-2.08204098116799,"Gm13305 /// Gm2002 /// Il11ra1 /// Il11ra2 /// LOC100861969"
"1436944_PM_x_at",-1.14999301293855,8.34348415413773,-4.19026147504015,0.00791846500778545,0.216634805403905,-2.08600763664918,"Pisd-ps1 /// Pisd-ps3"
"1416123_PM_at",-1.6105599001168,8.64241562718984,-4.18483965179795,0.00796121191971042,0.217149411710659,-2.09148217815466,"Ccnd2"
"1452943_PM_at",-1.1410648382581,7.75970461744797,-4.16524904761435,0.00811789171006803,0.218141105210362,-2.11130582012867,"Tmem65"
"1438403_PM_s_at",-1.04433249038834,9.76208333431522,-4.11969196769303,0.00849611866599374,0.221336697261276,-2.15766295251041,"Malat1"
"1460259_PM_s_at",-2.34189928662061,8.65746526368414,-4.09871075909939,0.00867708031722077,0.222437734493766,-2.17913426033121,"Clca1 /// Clca2"
"1447570_PM_s_at",-1.01425291055782,8.25532842832807,-4.04127430512976,0.00919549733081564,0.227218842368528,-2.23830569765658,"A430106A12Rik"
"1423626_PM_at",-1.3186684834385,6.98621363749554,-4.02593458519126,0.00933989483596529,0.22805235268296,-2.25420642115753,"Dst"
"1439183_PM_at",-1.82453156458966,8.89475401710432,-4.00215295164413,0.00956892013272861,0.229129783852588,-2.2789392747913,"Acer1"
"1439070_PM_x_at",-1.25636969357245,7.69334222240262,-3.98842718279822,0.00970402589526764,0.23050371149537,-2.29325916310778,"Pisd-ps1 /// Pisd-ps3"
"1450040_PM_at",-1.41246845398676,7.06282088423835,-3.97474433908485,0.00984088517240225,0.231768750932709,-2.30756715093538,"Timp2"
"1416122_PM_at",-1.28373266551999,9.19246444352988,-3.9591404631795,0.00999966050600236,0.23231841219838,-2.32392402444371,"Ccnd2"
"1454834_PM_at",-1.22788848054735,8.18467641108346,-3.91477089741822,0.010467379931462,0.233931017344874,-2.37066827989222,"Nfib"
"1415797_PM_at",-1.05722736128942,7.8048851195819,-3.89456897610886,0.0106885822179195,0.234092569043977,-2.39206596175292,"Ddr1"
"1423793_PM_at",-1.03353399741533,6.89954465461393,-3.87893165280439,0.0108634718800064,0.234860145658701,-2.40867808854526,"Atg13"
"1442137_PM_at",-1.17748142155272,6.77058788297214,-3.87462453785144,0.0109122152789762,0.234957951175612,-2.41326124709423,"Jpx"
"1450825_PM_at",-1.46665670273126,7.12551513075714,-3.85321102744957,0.0111582860237878,0.235760877789716,-2.43609553170268,"Acer1"
"1446022_PM_at",-1.13875640272857,6.24362870497613,-3.83472060379724,0.0113758682720443,0.235984333790981,-2.45587759334854,"---"
"1426278_PM_at",-1.38968060852385,7.29678523092108,-3.82604568227065,0.0114796131117492,0.23655638587754,-2.46517919352341,"Ifi27l2a"
"1433586_PM_at",-2.04290870778839,7.02650489342892,-3.80842341600637,0.0116936989630605,0.238404546431095,-2.48411519028917,"Rgmb"
"1450207_PM_at",-1.84204647820548,7.15886625772644,-3.79487742608089,0.0118613589223379,0.238751086580183,-2.49870809320948,"Lifr"
"1446043_PM_at",-1.51738291714809,6.16290569095741,-3.77592680725971,0.0121005278814939,0.239218828199079,-2.51917737371199,"---"
"1423836_PM_at",-1.24230386025247,7.80996036364761,-3.72283060929117,0.0128004152757526,0.240918294990022,-2.57686404674456,"Zfp503"
"1443389_PM_at",-1.0464087109723,6.3663894996335,-3.72116828927802,0.012823059193816,0.240918294990022,-2.5786780593685,"---"
"1435978_PM_at",-1.30715564397167,6.08552486839449,-3.67134168233,0.013523403404558,0.244987816648367,-2.63327594330889,"Gmppa"
"1452024_PM_a_at",-1.03281016144326,10.2593772943766,-3.61230824457083,0.0144100422836211,0.248314205076923,-2.69852318531486,"Ldb1"
"1417001_PM_a_at",-1.25552784236451,7.96869877093269,-3.60560816926341,0.0145147766151546,0.248395785052638,-2.70596683862046,"Rsrp1"
"1416716_PM_at",-1.3397245556517,6.5237026380391,-3.59052585977445,0.0147537142151693,0.249437233478262,-2.72275152120782,"Efs"
"1434975_PM_x_at",-1.015355970913,8.96032316156144,-3.58389373099656,0.0148601910933577,0.250113305796145,-2.73014472812702,"Pisd-ps3"
"1427285_PM_s_at",-1.09232785426288,8.81802655219193,-3.55834543348506,0.0152785786956531,0.252178510341433,-2.758696075018,"Malat1"
"1425272_PM_at",-1.14113535715919,9.57223458333387,-3.55533422803635,0.015328764456882,0.2523458613462,-2.76206867047989,"Emp2"
"1429069_PM_at",-1.47097671057331,6.23096039876193,-3.55072553862367,0.0154059363626913,0.252818277353958,-2.76723350686108,"---"
"1428784_PM_at",-1.33139414461919,6.56303887322955,-3.54743571438115,0.0154612931731871,0.253006371646902,-2.77092257054392,"Gmip"
"1419463_PM_at",-2.255381819487,8.60988791865112,-3.54426790264486,0.01551480985192,0.253292597296753,-2.7744765811319,"Clca2"
"1430497_PM_at",-1.88120248098531,6.14070144586602,-3.53042722455592,0.015751105751308,0.253757171885546,-2.79002493442227,"Rxra"
"1430127_PM_a_at",-1.71950291230663,9.70715002303723,-3.52103686636627,0.0159137423530871,0.254582314114048,-2.80059268443078,"Ccnd2"
"1457977_PM_at",-1.36365639833788,6.41741192929984,-3.51119397084802,0.0160862594796633,0.254678869687892,-2.81168600542787,"Meaf6"
"1423260_PM_at",-1.05600551150969,6.11166918787775,-3.50836842472897,0.0161361731471974,0.254678869687892,-2.81487358213597,"Id4"
"1426235_PM_a_at",-1.7698170917127,9.84182771287476,-3.44644151415675,0.0172753331136937,0.258906312113296,-2.88507862664349,"Glul"
"1443719_PM_x_at",-1.45073943455949,6.23414018461504,-3.43271671300064,0.0175399356123067,0.259724371925256,-2.90072671562922,"---"
"1448147_PM_at",-1.22603706677234,7.44078099397285,-3.43193654498699,0.0175551134449546,0.259724371925256,-2.90161717216278,"Tnfrsf19"
"1422171_PM_at",-1.10294069889624,6.08256183331387,-3.4282270149361,0.0176274838449112,0.259724371925256,-2.90585251426972,"Ptgdr"
"1433587_PM_at",-1.24510723486929,6.62275140067883,-3.42237072456767,0.0177424224215818,0.259824504325251,-2.91254366529497,"Rgmb"
"1434745_PM_at",-1.56631102069093,8.98615279364072,-3.40984110840938,0.0179911861148658,0.260083085017068,-2.92687899856586,"Ccnd2"
"1438241_PM_at",-1.53120315596893,6.08301770021087,-3.40438365506263,0.0181007668062751,0.260467553204356,-2.93313126382067,"Rgma"
"1454822_PM_x_at",-2.7536592312406,7.05187340431675,-3.38608706952834,0.0184736737377371,0.261416961189715,-2.95412921550337,"Apcdd1"
"1425177_PM_at",-1.04165972496416,6.93711706483677,-3.37366368861483,0.0187318127493187,0.262437231321228,-2.96841896576904,"Shmt1"
"1421002_PM_at",-1.0643008425367,6.16594474290195,-3.35962119673135,0.0190284995281673,0.264162887814162,-2.98460227075908,"Angptl2"
"1458525_PM_at",-1.32062790620611,7.18219531922028,-3.35960352020729,0.0190288763141149,0.264162887814162,-2.98462266294193,"---"
"1418752_PM_at",-2.02271230550787,8.89958958853454,-3.34912300232914,0.0192537613709284,0.265222472397033,-2.99672251561766,"Aldh3a1"
"1450944_PM_at",-1.21905222289167,6.16703332428046,-3.33619588012309,0.0195352762568575,0.266338454350603,-3.01167226442168,"Cspg4"
"1455477_PM_s_at",-1.38593925292377,6.82511720934373,-3.29535830380611,0.0204554792504166,0.26883309429081,-3.05908187821316,"Pdzk1ip1"
"1422481_PM_at",-2.49510534331254,10.7200887305237,-3.2886986221602,0.0206101171766815,0.26883309429081,-3.06683946249582,"Krt1"
"1426236_PM_a_at",-1.654380257279,8.97724959940937,-3.28466002049739,0.0207045331998002,0.26883309429081,-3.07154741683811,"Glul"
"1418051_PM_at",-1.02021278878395,7.68764123781029,-3.27797889632881,0.0208617959128222,0.26883309429081,-3.07934174797802,"Ephb6"
"1441871_PM_at",-1.23370970936063,7.45201609708454,-3.27254795231055,0.0209906203594691,0.269122718826854,-3.08568299241653,"1810044D09Rik"
"1431008_PM_at",-1.64428721014691,9.1623347821193,-3.26802206392749,0.0210986591562444,0.269129747335813,-3.09097117389999,"H2-Q6 /// H2-Q8 /// LOC68395"
"1440877_PM_at",-1.03218401646952,7.28386978363203,-3.24866320502415,0.021567880102385,0.270208808138801,-3.1136284168852,"---"
"1452269_PM_at",-1.02953799705296,6.42925547529046,-3.24504262164182,0.0216569297943373,0.270208808138801,-3.11787265944778,"Sptbn2"
"1460728_PM_s_at",-1.33245528657013,6.6592426890114,-3.22161697649486,0.0222431585189958,0.272107972549048,-3.14538485307498,"Acrbp /// Ing4"
"1435744_PM_at",-1.66896564299549,6.72647825505159,-3.19947286409992,0.0228137169955292,0.273733420961276,-3.17147338618881,"Firre"
"1431003_PM_a_at",-1.02407128658173,7.23862200621946,-3.19121572922022,0.0230306500196498,0.274236779219016,-3.18122146248732,"2610002J02Rik"
"1415812_PM_at",-2.0883152333565,8.1762796070742,-3.18877170878801,0.0230953021672882,0.274713851478922,-3.18410887551492,"Gsn"
"1436520_PM_at",-1.18071372024559,9.15524922706954,-3.18683617661282,0.0231466473944886,0.274963897377529,-3.18639622722963,"Ahnak2"
"1451213_PM_at",-1.3614009901879,6.45671724602111,-3.17329942568484,0.0235093393581421,0.275860433575746,-3.20241021954648,"Pex11b"
"1433937_PM_at",-1.3566856178932,6.59064940908639,-3.1688807283105,0.023629103755956,0.276508850493444,-3.20764384778701,"Trp53bp2"
"1425623_PM_a_at",-1.75291288494548,8.49806313640178,-3.11323321312706,0.0251972607684692,0.281708602943085,-3.27381746793949,"Cbs"
"1425911_PM_a_at",-1.36144184891274,8.28974847660224,-3.10686353766122,0.0253840581634407,0.28178422656721,-3.28142283993318,"Fgfr1"
"1432466_PM_a_at",-1.49290457870613,8.53248987987661,-3.10640742009123,0.0253974934921699,0.28178422656721,-3.28196768373812,"Apoe"
"1417639_PM_at",-1.20388089703182,7.30838714835234,-3.10310658472238,0.0254949593193157,0.281794058230377,-3.28591157198957,"Slc22a4"
"1450958_PM_at",-1.58347172820626,6.04106997008406,-3.04877595286936,0.0271606822100245,0.285395799730614,-3.35106647495658,"Tm4sf1"
"1415935_PM_at",-1.42610155181982,6.24041668339997,-3.01653037307066,0.0282064496275833,0.288441756079151,-3.38994715810152,"Smoc2"
"1423844_PM_s_at",-1.19852834003085,7.2200625187602,-3.00866454582957,0.0284682963870199,0.288441756079151,-3.39945497165567,"Cbs"
"1426139_PM_a_at",-2.13515431942286,9.17879545631851,-3.00192002405272,0.0286949695296198,0.289104569283048,-3.40761467140163,"Ackr4"
"1430802_PM_at",-1.40584702885788,7.33577259262354,-3.00121347076913,0.0287188315997881,0.289104569283048,-3.40846986510243,"H2-Q5"
"1417689_PM_a_at",-1.96200588320793,7.26648899503283,-2.97970326103855,0.0294559477798585,0.291402791744596,-3.43454019856492,"Pdzk1ip1"
"1444670_PM_at",-1.54563244037245,7.1905845141962,-2.97177350401701,0.0297329688334797,0.291834268391999,-3.44416801665416,"A130004G11Rik"
"1433163_PM_at",-1.09168272217111,6.92730899248328,-2.97026263937024,0.0297860773701011,0.291834268391999,-3.4460034450025,"6230414M07Rik"
"1439965_PM_at",-1.1681160741122,7.35660826345234,-2.96865184076029,0.0298428147219945,0.291834268391999,-3.44796063756113,"Slc43a2"
"1437876_PM_at",-1.37130263839296,6.36261531827585,-2.94910908984479,0.0305408119629796,0.292827934640466,-3.47173561710763,"Il20rb"
"1430734_PM_at",-1.44314219470212,6.2112336226535,-2.94677567026954,0.0306253569042264,0.292827934640466,-3.47457801274401,"Cyb5r3"
"1428513_PM_at",-1.18258115128803,7.37731091205451,-2.92864796460825,0.0312910735359747,0.293758431767392,-3.49668607430936,"Calcoco1"
"1444711_PM_at",-1.0158236175521,8.80742707117815,-2.92826024141537,0.0313054863024394,0.293758431767392,-3.49715943698647,"Kank1"
"1417621_PM_at",-1.28579425502703,7.39210070786968,-2.91896396128605,0.031653267469786,0.294410490463261,-3.50851536511636,"Nfatc1"
"1447937_PM_a_at",-1.67046209318062,8.5793654096659,-2.91623828715826,0.0317560469668055,0.294483520440259,-3.51184721764976,"4933409K07Rik /// Gm10590 /// Gm21075 /// Gm21093 /// Gm21158 /// Gm2163 /// Gm3893 /// Gm5859 /// Gm7819 /// LOC100041536 /// LOC101056144 /// LOC102636914 /// LOC102640144"
"1445007_PM_at",-1.19735902560697,6.56576792602575,-2.9154822417458,0.0317846213141123,0.294483520440259,-3.51277158767541,"---"
"1425344_PM_at",-1.02052205426024,7.43457313099828,-2.90282288669697,0.03226732965671,0.295355454719321,-3.52826118142994,"Narf"
"1449626_PM_s_at",-1.23361976153562,7.37495218615705,-2.90023731763508,0.0323669137265166,0.295556407287008,-3.53142752779895,"Acbd4"
"1430683_PM_at",-1.17429878949401,7.08494854171322,-2.89859082174827,0.0324305063368512,0.295686828226985,-3.53344434358993,"Dock6"
"1415895_PM_at",-1.65175034343729,7.21533601302117,-2.87967200902593,0.0331712131246972,0.297888015038976,-3.55664489455644,"Snrpn /// Snurf"
"1451822_PM_a_at",-1.37836252495308,6.37926156125633,-2.86376821070213,0.033808363615698,0.29873490853094,-3.57618563545102,"Scrn2"
"1440768_PM_x_at",-1.0560819209889,6.73469253816499,-2.84697526096952,0.0344958497327808,0.301136560198696,-3.59685561618388,"1700052I22Rik"
"1455956_PM_x_at",-1.23141774982284,8.00162464507354,-2.83255692197572,0.035098449344091,0.301936238637167,-3.61463249745175,"Ccnd2"
"1422631_PM_at",-1.96366757694595,6.31412960486729,-2.82269665967086,0.0355172337334497,0.302079537388287,-3.62680520674855,"Ahr"
"1423551_PM_at",-1.08120443363469,7.56928783067477,-2.80871938198608,0.0361203475078039,0.303608903588369,-3.64408199288024,"Cdh13"
"1456393_PM_at",-1.01773104216768,9.21776290419197,-2.78713738183344,0.0370738876071884,0.304892031422133,-3.67080761238848,"Bbip1"
"1441048_PM_at",-1.37201467009074,7.5351757272318,-2.77692579019746,0.0375346898109257,0.306569212888474,-3.68347332703083,"5930430L01Rik /// Katnal1"
"1417533_PM_a_at",-1.82772771289298,6.05653889825244,-2.77676801058925,0.037541858945104,0.306569212888474,-3.68366912713316,"Itgb5"
"1415804_PM_at",-1.52405642692638,6.93949873934467,-2.77183128035524,0.0377669351103948,0.306893095836111,-3.68979702845858,"Cx3cl1"
"1460242_PM_at",-1.46015894029715,7.18408722635716,-2.75882415315994,0.0383670968149596,0.308775778885124,-3.70595696957424,"Cd55"
"1428549_PM_at",-1.07445783240681,6.53466097268176,-2.75279837421663,0.0386486796108879,0.308975267185992,-3.71345034214298,"Ccdc3"
"1418415_PM_at",-1.35135392828488,6.06640205959729,-2.74941665674231,0.03880770059793,0.309451571225128,-3.71765761139126,"Hoxb5"
"1453568_PM_at",-2.08705447992929,9.6133699489228,-2.73929651797123,0.0392878973716164,0.310169489866636,-3.73025651409882,"Dapl1"
"1418536_PM_at",-1.23754264883087,8.01326311343769,-2.72175992051468,0.040135524695949,0.311753384656222,-3.75211724843241,"H2-Q7 /// H2-Q9"
"1448747_PM_at",-1.77711195318117,7.41529671004216,-2.70349812348447,0.0410395813334185,0.313701755155596,-3.77492019651543,"Fbxo32"
"1441366_PM_at",-1.77185837212271,9.02184799753207,-2.68555344590173,0.0419497242147732,0.315570097169012,-3.7973643321617,"---"
"1424249_PM_a_at",-1.10486978032042,7.0871140555143,-2.6683940505125,0.0428407453990897,0.31887931310407,-3.81885998619201,"Arhgap9"
"1427820_PM_at",-1.15695844676134,8.93037390929395,-2.66771642146171,0.0428763545534634,0.31887931310407,-3.81970952114449,"---"
"1426511_PM_at",-3.21724560633414,7.13083806315694,-2.66248200604526,0.0431525145397545,0.319965121359898,-3.82627352893368,"Susd2"
"1458760_PM_at",-1.14320474272182,6.28447909244758,-2.66190212867419,0.0431832274968319,0.31998261202142,-3.82700088410853,"---"
"1415997_PM_at",-1.98954096065212,9.70108646711649,-2.65650898881221,0.0434700204627415,0.320686418321395,-3.83376738140124,"Txnip"
"1453795_PM_at",-1.12432270725831,6.95089631541747,-2.65487007771279,0.0435575854788327,0.320965224632711,-3.83582426075593,"Fahd2a"
"1423584_PM_at",-1.41358971097493,7.68551070407135,-2.64576670772774,0.0440474900944832,0.321875801482431,-3.84725447720894,"Igfbp7"
"1456312_PM_x_at",-1.92589111978091,9.05431550034253,-2.6457444540041,0.044048695047411,0.321875801482431,-3.84728242985587,"Gsn"
"1459731_PM_at",-1.03489628841079,6.48614264702844,-2.63752735527672,0.0444960901541804,0.32197181317186,-3.85760740748516,"---"
"1425228_PM_a_at",-1.96510400229591,6.56542033138889,-2.63680179914787,0.0445358322023237,0.32197181317186,-3.85851942685899,"Dguok"
"1456060_PM_at",-1.05549671473392,7.60696129143464,-2.61688942996642,0.0456417902614517,0.324857240075643,-3.88357044107451,"Maf"
"1435433_PM_at",-1.48717566831431,6.17934180560213,-2.60243551512078,0.0464633360788732,0.326465370831594,-3.9017796577246,"Agap1"
"1447809_PM_x_at",-1.15621100315911,6.61173780054213,-2.59984073975696,0.0466125199043742,0.326633191644269,-3.90505079506097,"Zfp420"
"1425212_PM_a_at",-1.47529883234027,7.97790842383373,-2.59879263914257,0.0466729272407226,0.326674135605612,-3.90637228544187,"Tnfrsf19"
"1422667_PM_at",-2.50619661926106,8.86423856887138,-2.59387121734111,0.0469577163515112,0.327005786086326,-3.91257887103185,"Krt15"
"1439594_PM_at",-1.3184345643742,6.23172383011214,-2.5810166048339,0.0477105434700292,0.328533142359671,-3.92880141594714,"D130062J10Rik"
"1435357_PM_at",-2.05051067758958,6.16863378243699,-2.5735090393512,0.0481562915470458,0.329707762536418,-3.93828331048779,"Rsrp1"
"1425103_PM_at",-1.42090081462412,7.45990574126843,-2.57148666276058,0.0482771396886197,0.329828446203397,-3.94083844122709,"Ace2"
"1452493_PM_s_at",-1.2770969704765,6.19539949420537,-2.56727691656677,0.048529754482686,0.330105605242026,-3.94615839154966,"Hoxb7 /// Hoxb8"
"1424919_PM_at",-1.02188273200767,6.62980952797565,-2.55887662754979,0.0490381378119505,0.330744548622629,-3.95677895344827,"Erbb2"
