"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"1424143_PM_a_at",1.39007136318585,7.74691748311697,2.99641112994028,0.0288816043373481,0.566848542112811,-3.21224355310684,"Cdt1"
"1422493_PM_at",1.93439014453302,6.97684946214336,2.9958375070477,0.0289011154379562,0.566848542112811,-3.21288836377665,"Cpox"
"1434103_PM_at",1.27664361855527,6.43399247512657,2.99454384874712,0.0289451714836108,0.566860731428058,-3.21434276997453,"Slc35e1"
"1456590_PM_x_at",1.48037572626965,7.71113113622632,2.993145518267,0.028992876141571,0.566928328426299,-3.21591516975936,"Akr1b3 /// Gm6644"
"1415827_PM_a_at",1.62922940462345,6.14167786034014,2.99162405748,0.0290448807221088,0.566928328426299,-3.21762639907796,"Serp1"
"1452789_PM_at",1.40625176228375,6.64186576833035,2.99040065228916,0.0290867727483952,0.566928328426299,-3.21900267762651,"Snn"
"1452852_PM_at",1.30680438159633,6.39736189605842,2.98803024220403,0.0291681318931821,0.567153397375283,-3.22166999907607,"Twistnb"
"1423204_PM_at",1.2932571601751,6.91470633553842,2.9866095864719,0.0292170139616463,0.567289320720575,-3.22326905185702,"Tm9sf4"
"1439455_PM_x_at",1.0199055833992,8.0510214004699,2.9865621538495,0.0292186475976021,0.567289320720575,-3.22332244657846,"Capza1"
"1452927_PM_x_at",1.43174917795442,9.1586029203726,2.98506646943222,0.0292702128375934,0.567289320720575,-3.22500632519533,"Tpi1"
"1415673_PM_at",1.09346861089117,7.98148130200129,2.98388515731906,0.0293110112342408,0.56760932405498,-3.22633653917499,"Psph"
"1448866_PM_at",1.00044773347367,7.09626147371559,2.97802703925888,0.0295142657660305,0.568413925514933,-3.23293649199931,"Senp3"
"1425711_PM_a_at",1.06876660588207,8.81330579983493,2.97682306571711,0.0295562327375118,0.568517764209751,-3.23429363568609,"Akt1"
"1437985_PM_a_at",1.63629612509501,6.4058127986438,2.97602948170057,0.029583930974695,0.568517764209751,-3.23518831145323,"2310061I04Rik"
"1426755_PM_at",1.12845193100555,6.74757302723554,2.97196408567325,0.0297262771515781,0.569314330462193,-3.23977322133028,"Ckap4"
"1423373_PM_at",2.11158746324534,6.42495431718122,2.96703822590376,0.0298997715925983,0.570300648464423,-3.24533221972541,"Rpp30"
"1422241_PM_a_at",1.05282717149274,8.81512571848202,2.96394965583478,0.0300091278136752,0.570842384386991,-3.2488198202305,"Ndufa1"
"1449930_PM_a_at",1.81344775243122,8.12639123616446,2.95899090478711,0.0301856307834839,0.570842384386991,-3.2544225116096,"Ssr2"
"1423957_PM_at",1.15389999456604,8.07188749241985,2.95877939186582,0.0301931850020801,0.570842384386991,-3.2546615815137,"Aen"
"1421969_PM_a_at",1.01293936594767,7.60698272532486,2.95817107422177,0.0302149228619959,0.570842384386991,-3.25534919491033,"Faah"
"1449072_PM_a_at",1.61257623685185,7.46127747220265,2.9563036687008,0.0302817620159967,0.570842384386991,-3.25746040163303,"N6amt2"
"1422845_PM_at",1.86235437035137,6.41494582188736,2.95536991018181,0.0303152451036656,0.570842384386991,-3.25851628297854,"Canx"
"1425383_PM_a_at",2.33756275532668,6.78438294978867,2.95505123823087,0.0303266815705523,0.570842384386991,-3.2588766656378,"Pbx1"
"1450705_PM_at",1.30712278678188,6.02673479126691,2.9545272126556,0.0303454981569771,0.570842384386991,-3.25946931674724,"Nelfe"
"1422608_PM_at",1.35203907101727,8.01966120064672,2.95422143836782,0.0303564838119892,0.570842384386991,-3.25981515556676,"Arpp19"
"1435735_PM_x_at",1.51858164719956,7.52547020956824,2.95391158423222,0.0303676205463656,0.570842384386991,-3.26016562445922,"Vimp"
"1423247_PM_at",1.88242920705337,7.91952960918536,2.95348730704293,0.0303828772118205,0.570842384386991,-3.26064554019942,"Erp44"
"1457292_PM_at",1.06982447154692,7.53914592341121,2.9533513388118,0.0303877683188662,0.570842384386991,-3.26079934518313,"Taf1d"
"1421889_PM_a_at",1.09828585176475,7.91895788676376,2.95270729698777,0.030410947936879,0.570899782191584,-3.26152791570937,"Aplp2"
"1423120_PM_at",2.01866488235658,7.88137359896535,2.95002452591688,0.0305077144255792,0.570956727145685,-3.26456352478599,"Ide"
"1416979_PM_at",1.09018180045209,8.84634755316995,2.94987650428839,0.0305130634412221,0.570956727145685,-3.2647310485507,"Pomp"
"1455211_PM_a_at",1.28945746131803,8.9614950689204,2.94718380057107,0.030610550730316,0.570956727145685,-3.26777914738168,"Timm13"
"1423264_PM_at",1.22631756632621,8.38679057796125,2.94648372042328,0.0306359531503518,0.570956727145685,-3.26857182157074,"Bop1"
"1430811_PM_a_at",1.27053141131963,6.81427756165631,2.94600564255523,0.0306533136484406,0.570956727145685,-3.2691131770522,"Nuf2"
"1418335_PM_a_at",2.24050479196215,6.77108876987615,2.94133408836499,0.0308235277134285,0.570956727145685,-3.27440501546365,"Dph1 /// Ovca2"
"1422880_PM_at",2.00148307110471,6.00537811129395,2.94043206042554,0.0308565148410015,0.570956727145685,-3.27542722395549,"Sypl"
"1460237_PM_at",1.34184554455512,6.69191234027202,2.93445854894967,0.0310759563281654,0.571550819393328,-3.28219995295257,"Trim8"
"1452665_PM_at",1.87846485759685,6.01655272963599,2.93233985261285,0.031154203425831,0.571890822676914,-3.28460351111061,"Ttc27"
"1434784_PM_s_at",1.3529216349918,6.13832440175353,2.93011306947606,0.031236677807291,0.572597968726681,-3.28713047373,"Tmem106c"
"1426498_PM_at",1.43339633224796,7.66369877540973,2.92574555353189,0.0313991431362636,0.573905940789151,-3.29208908221,"Kdm5c"
"1418274_PM_at",1.06014202502855,8.36862792295727,2.92226284761112,0.0315293659154056,0.574598910313641,-3.29604534304859,"Gm10349 /// Gm9386 /// Nutf2 /// Nutf2-ps1"
"1424136_PM_a_at",1.34838060243402,9.01957947759484,2.92196260583439,0.0315406203218026,0.574598910313641,-3.29638650140448,"Gm17748 /// Ppih"
"1451716_PM_at",1.08133680765481,8.7355097208794,2.92154628392195,0.0315562332967371,0.574598910313641,-3.29685958322663,"Mafb"
"1417980_PM_a_at",1.52713368538125,6.38350839649088,2.91897513587531,0.0316528468584489,0.57541202074336,-3.2997818922858,"Insig2"
"1433461_PM_at",1.32930176355443,7.17590181486306,2.91127998767413,0.0319439632602501,0.576684583525382,-3.30853438321942,"Sf3b2"
"1448268_PM_at",1.13417773331892,8.17832337850799,2.91083535159255,0.0319608747508437,0.576684583525382,-3.30904040471747,"Tmed9"
"1437295_PM_at",1.06055340074661,6.01294398431654,2.90702811798581,0.0321060873556948,0.576684583525382,-3.31337455349025,"Pkn2"
"1418324_PM_at",1.55221364277626,7.65552521627876,2.90436438910177,0.03220811957428,0.57763477381906,-3.31640831795558,"Fem1b"
"1418635_PM_at",1.12697489449087,6.99446702516051,2.90000018315818,0.0323760640581648,0.578112108254507,-3.3213812335381,"Etv3"
"1456743_PM_x_at",1.02559405446794,8.84801890624038,2.89935669749367,0.0324009087329123,0.578112108254507,-3.32211472815221,"Morf4l2"
"1434000_PM_at",1.02251860078824,6.70363406910863,2.89869807600116,0.0324263596479974,0.578208938362747,-3.32286554407756,"Kras"
"1451316_PM_a_at",1.5410809513081,7.05212679665504,2.8905760030309,0.0327420438392649,0.578863494643725,-3.33213022378338,"Picalm"
"1418896_PM_a_at",1.25329168120331,6.6819116335962,2.89049196364957,0.0327453279590801,0.578863494643725,-3.33222614050678,"Rpn2"
"1419518_PM_at",1.21256508748018,6.95360003142105,2.88843126359691,0.0328259708377163,0.578863494643725,-3.33457843083819,"Tuba8"
"1424968_PM_at",2.19062358828411,7.77618737936707,2.88730732009873,0.0328700475137863,0.578863494643725,-3.33586169640764,"Ces2g"
"1450149_PM_a_at",1.13185180276737,8.93164741597216,2.8862298434165,0.0329123634129165,0.578863494643725,-3.33709209600757,"Ppp1cc"
